AddFlag	1	add flag to the email john just sent to me	AddFlag	0.94867694	15	0.94867694	0.81386554	0.64246666	0.67164415	0.6662552	0.7442103	0.77699316	0.3362866	0.7091098	0.7674019	0.6843345	0.71581835	0.8295086	0.7105249	0.649444
AddFlag	1	make it flagged	AddFlag	0.8269034	15	0.8269034	0.5687567	0.5241096	0.47445905	0.38248414	0.6582506	0.5573616	0.28830686	0.4293093	0.48484123	0.4541481	0.59483045	0.6750831	0.49959648	0.54665935
AddFlag	1	i want to add a flag on this email	AddFlag	0.9812041	15	0.9812041	0.7603329	0.52176845	0.63914436	0.50751257	0.71236366	0.65889764	0.34625337	0.5849101	0.70735466	0.5900199	0.6624543	0.7414125	0.6266778	0.51684207
AddFlag	1	add a flag please	AddFlag	0.9786511	15	0.9786511	0.674658	0.40007624	0.44501972	0.47430357	0.4920274	0.4840543	0.31773221	0.3845476	0.4376505	0.40793264	0.4475684	0.5395437	0.45796907	0.40757775
AddFlag	1	flag this email as important for me	AddFlag	0.9438298	15	0.9438298	0.68861395	0.5936275	0.66834784	0.6780229	0.75691795	0.7751628	0.32396564	0.7241094	0.71133524	0.68438506	0.7334033	0.83616966	0.6483643	0.60008466
AddFlag	1	add a flag to the last email	AddFlag	0.9495035	15	0.9495035	0.8127576	0.5956622	0.71686345	0.5746033	0.75385964	0.7330486	0.4139426	0.6914695	0.74492216	0.6277934	0.7050735	0.76930094	0.71607745	0.6563673
AddFlag	1	this email should be flagged	AddFlag	0.98660517	15	0.98660517	0.60276115	0.5439104	0.6360856	0.5931884	0.78327274	0.6941855	0.282446	0.656297	0.6931369	0.6559192	0.73103225	0.8344668	0.6101064	0.56961346
AddFlag	1	add flag to this email	AddFlag	0.99207526	15	0.99207526	0.7705759	0.5400177	0.6615588	0.54125285	0.7228227	0.71600175	0.32490018	0.60070175	0.7143326	0.58195305	0.6890099	0.7365873	0.6504573	0.5455628
AddFlag	1	put a flag on the new email	AddFlag	0.94171554	15	0.94171554	0.7388727	0.56486434	0.71838564	0.5609101	0.7335272	0.70744026	0.35984674	0.6571415	0.7217277	0.61745787	0.7122162	0.8014808	0.67725086	0.57475483
AddFlag	1	add a flag	AddFlag	0.9845658	15	0.9845658	0.65811074	0.38273132	0.4063766	0.3895354	0.5023416	0.45682102	0.29816246	0.3473642	0.43832278	0.37001386	0.4806846	0.52468973	0.42185056	0.3894217
AddFlag	1	the email to ruth needs to be flagged	AddFlag	0.9793817	15	0.9793817	0.6024704	0.5508959	0.61619174	0.5923617	0.7737812	0.69473755	0.2855632	0.6595921	0.6816112	0.6479222	0.74366087	0.8465505	0.60870445	0.5764553
AddFlag	1	mark as flag	AddFlag	0.90314215	15	0.90314215	0.5722613	0.4255456	0.47043788	0.43444374	0.558896	0.56059045	0.30790475	0.42909658	0.4441268	0.42205617	0.49713948	0.5718417	0.43026924	0.48704433
AddFlag	1	add flag to it	AddFlag	0.97945005	15	0.97945005	0.63773155	0.3614629	0.3946402	0.37125686	0.5196312	0.487632	0.3092402	0.33098534	0.4429997	0.38742846	0.48436522	0.52055883	0.42782986	0.42305136
AddFlag	1	flag	AddFlag	0.98281467	15	0.98281467	0.44013673	0.3870045	0.387142	0.34082425	0.5257724	0.48488587	0.27815586	0.34062144	0.36078298	0.3653369	0.4480562	0.49435824	0.4203023	0.45926648
AddFlag	1	put a flag	AddFlag	0.9326764	15	0.9326764	0.54001725	0.39955193	0.4244765	0.39795363	0.5310914	0.48433578	0.29936537	0.3703604	0.3934712	0.38741398	0.450259	0.5156451	0.41118032	0.46702954
AddFlag	1	flag this email	AddFlag	0.9856536	15	0.9856536	0.6379605	0.56779283	0.60282385	0.598979	0.75102293	0.7195698	0.30727264	0.650739	0.68319035	0.5982645	0.7104061	0.7997563	0.6056035	0.52742034
AddFlag	1	turn flag on	AddFlag	0.9007997	15	0.9007997	0.4512144	0.4474877	0.3268171	0.36530536	0.40169436	0.4562936	0.29820883	0.30925155	0.4162398	0.3435368	0.38012165	0.41440645	0.40631664	0.41200024
AddFlag	1	flag it	AddFlag	0.95367396	15	0.95367396	0.47967762	0.4243166	0.4352637	0.38142943	0.5080076	0.5086206	0.31594554	0.35536835	0.40445498	0.4208805	0.46858856	0.50819916	0.4871139	0.45111212
AddFlag	1	flag on	AddFlag	0.98281467	15	0.98281467	0.445359	0.41131076	0.4009385	0.36750144	0.51120776	0.4822901	0.29374933	0.33256683	0.40408608	0.3731544	0.42871916	0.4665481	0.4188125	0.45594496
AddFlag	1	flag the current email	AddFlag	0.9646096	15	0.9646096	0.6576914	0.5650437	0.6253259	0.5914961	0.7705116	0.72184914	0.34609482	0.6607147	0.6998444	0.61064035	0.734038	0.794366	0.67803615	0.57900864
